mz,time,DW_140904_013.cdf,DW_140904_019.cdf,DW_140904_025.cdf,DW_140904_031.cdf,DW_140904_037.cdf,DW_140904_043.cdf,DW_140904_049.cdf,DW_140904_055.cdf,DW_140904_061.cdf,DW_140904_067.cdf,DW_140904_073.cdf,DW_140904_079.cdf,DW_140904_085.cdf,DW_140904_091.cdf,DW_140904_097.cdf,DW_140904_103.cdf,DW_140904_109.cdf,DW_140904_115.cdf,DW_140904_121.cdf,DW_140904_127.cdf,DW_140904_133.cdf,DW_140904_139.cdf,DW_140904_145.cdf,DW_140904_151.cdf,DW_140904_157.cdf,DW_140904_163.cdf,DW_140904_169.cdf,DW_140904_175.cdf,DW_140904_181.cdf,DW_140904_187.cdf,DW_140904_193.cdf,DW_140904_199.cdf,DW_140904_205.cdf,DW_140904_211.cdf
,,control,control,control,PD,PD,control,PD,PD,PD,control,PD,control,PD,PD,control,control,PD,PD,control,PD,PD,PD,control,PD,PD,PD,control,control,PD,control,PD,PD,PD,PD
512.8222933,32.73659664,6216869,6216869,6216869,6216869,6216869,12433738,18464307,12856061,13613657,15427084,6216869,14132305,6216869,12975590,6216869,6216869,14824133,14952003,15875079,6216869,6216869,15919331,6216869,6216869,6216869,6216869,6216869,6216869,6216869,13725314.5,13652705,14660764,13213976,6216869
512.8223116,551.477294,2901680,2901680,2901680,2901680,2901680,10862461,6913852,2901680,9207554,9785206.667,2901680,8648236.333,2901680,9372064,6970327,7566704,7781513,8275126,7636189,2901680,6877438,7144756,8029392,2901680,2901680,2901680,2901680,2901680,6491784.5,5803360,9329463,7724369,8100863.5,8572161
512.840903,66.27864721,3259051,941809.5,941809.5,5246853,9119695,941809.5,1883619,941809.5,941809.5,941809.5,2846470,941809.5,941809.5,941809.5,941809.5,941809.5,3528622,941809.5,941809.5,941809.5,941809.5,3709939.5,941809.5,5990949,3728339,15752511,11375797.5,3171863.5,941809.5,941809.5,941809.5,941809.5,941809.5,941809.5
513.1234526,84.42576454,325468,325468,325468,325468,4217591.667,8043881.5,325468,325468,2413024,6118556,325468,2113146,3441885.333,650936,325468,3334731.667,1384174.333,9225472.5,325468,325468,1166689,9693635,325468,325468,8020643.5,325468,325468,325468,3868160.5,3501062.667,6177000,325468,2493762,1781939
513.1692301,533.2051843,365134,365134,1063650,774242,2343496.5,1896974,365134,365134,1963357,2078738,1287385,365134,1835447,2465375.667,2461667,1998607,2031665,3196064.333,2857941,1672450,1158991,2280383,365134,365134,795045,365134,1245074,730268,365134,1164870.5,829318,1942159,1613785.667,3149272
513.2975263,560.5450445,94026.5,1178788,94026.5,188053,1552296,94026.5,94026.5,94026.5,1680537.5,94026.5,880236,94026.5,1031976,94026.5,94026.5,722081.5,94026.5,1945865.5,94026.5,94026.5,94026.5,1110006.5,4966732,94026.5,94026.5,94026.5,94026.5,94026.5,94026.5,94026.5,94026.5,94026.5,94026.5,94026.5
513.3263915,548.1177192,63957,63957,893322,430377,63957,127914,895587,63957,63957,63957,145253,1458589,63957,63957,63957,1447891,63957,63957,63957,63957,927968,63957,63957,63957,63957,63957,63957,63957,63957,63957,245885,397223,350255,1403379.5
513.3377185,547.1340796,58470475.33,45061041.67,60448820.67,44112770.33,25906943,30585340.67,30111649.67,48588376.67,51191261.33,45891220,31788003.67,41294894.67,31901584,58398870.33,70275758,47806007.67,56072761.33,36112162.33,50736991.67,60513667.67,37161314.33,40229031,56532485.67,23235055.67,36553964.67,26079537.5,19728757.67,34061992.67,20605446.33,31258543.67,31153188.67,39541096.33,48008607.33,33763171.33
513.3397193,141.7931994,57185747.33,51516432,49171222.67,35402370.67,35908248.33,44485588,50633439.33,46755335.67,42867913,49807504,13527475.84,34854661,33100420.33,35921984.5,38715063,41188127,52702145,54597118,35140146.67,64327209.67,27509153.67,40634428.33,51992601,59513307,53402890.5,63801338.5,27054951.67,36063784.33,42927895.67,41361694.67,36921765.5,49823997,49649544,48836423.33
513.7924836,64.27827084,338814.5,2120872,2388433,2648907,338814.5,338814.5,338814.5,2186953,2150182,338814.5,7106504,338814.5,1152883,338814.5,677629,1708090,1999827,338814.5,338814.5,338814.5,338814.5,338814.5,7756672,338814.5,17088412,338814.5,1868554,338814.5,338814.5,901892,1103004,979536,338814.5,338814.5
513.8185015,185.2893006,495229,495229,495229,495229,495229,495229,495229,1014300,495229,4077662.5,5807279,1465743.5,495229,1403645,2076453,3682485,990458,1237289,495229,3413360,1922357.5,495229,495229,495229,495229,495229,495229,3476121,495229,495229,495229,495229,3665905,495229
513.9081532,61.80566812,636773.5,636773.5,2234864,636773.5,636773.5,1390239,2490024,3480776,636773.5,636773.5,3519275,636773.5,636773.5,636773.5,636773.5,636773.5,636773.5,636773.5,1793952,636773.5,6196278,636773.5,636773.5,636773.5,1851045,1273547,2048830,636773.5,1394771,636773.5,636773.5,2260746,636773.5,636773.5
513.9168552,64.46140508,742062,742062,1484124,742062,742062,742062,742062,742062,742062,1661727,3363014,742062,2647463.5,5207706.333,2940536,742062,2748639.5,3271300.333,742062,742062,742062,742062,742062,742062,3627508,742062,742062,742062,3412179,742062,742062,742062,3092573.333,3217906.667
514.3308922,142.1614299,173137,168619,33875.5,85043,33875.5,33875.5,94697.5,33875.5,33875.5,108437.5,33875.5,33875.5,33875.5,71304.5,33875.5,67751,33875.5,111747,33875.5,107135,69445,33875.5,124848,17104909,33875.5,33875.5,9087022,33875.5,33875.5,33875.5,33875.5,134359,33875.5,124838.5
514.3404085,547.7071185,12567864,7018296.667,11621860.33,6869871,4379764,4356477,5244146.333,7488817.667,7565106,5887483,4481318.667,6856231.333,5836082.333,7477925.667,15300639.33,7746958.667,11997370,5927587.667,16105425.33,9212746,5455588.333,9344607.667,9521030.333,1668244,4656487,6949197,5796927,5898915.333,3336488,4706174,4085847.333,5601422.667,8077098.667,5188888.333
514.3406981,140.898117,8313328,7927610.667,4944705.667,3344558,3882923.5,5829068.667,4949645.333,4382692.667,4759475,7899521,1990054,4236269,4811079,3411512.333,4770747,4660916.667,8688241.333,10059514.67,3461288,11822463.33,3510138.5,4404407.667,6667675,786401.25,3233857,786401.25,1572802.5,3305053.667,2640675,2313313,2105067,4265970.667,6327583.667,7721438.667
514.7879704,63.54593504,7840125,10775713,9464584,11077016,9076714.333,11134370.67,14452868,8306761,3167989.5,6335979,8555837,10437571,9195666.667,8108724,11499557.5,3167989.5,3167989.5,9593266.333,8329883.5,6832527.333,8975348,12291214.5,9290585,3167989.5,3167989.5,3167989.5,3167989.5,8958916,9998702.5,15240835,10679166.67,10109847,11240228.67,10066347
514.837818,65.32449569,2769215,895131.5,10638507,895131.5,3768205.5,1790263,12539232,895131.5,14560516,895131.5,895131.5,895131.5,895131.5,895131.5,2325557,895131.5,895131.5,895131.5,8812152,895131.5,895131.5,5662999,13808830,895131.5,895131.5,895131.5,895131.5,6940567,895131.5,895131.5,895131.5,895131.5,895131.5,895131.5
514.8763025,63.27586415,55358966.33,62256884,67600339.67,61372245,58152694,57609030,47785189.67,72357211.67,75389410.33,58289331.67,61842631.33,60416802,60025690.33,61676302.67,53399825.33,68668993.67,64591197.67,65843256.67,64099373.33,60967316.33,62645590,29236907.67,44452097.33,14573226.5,23933249,22408723.5,24984355,56890619.67,44610997.67,53282491.67,66774362,66271166.33,55716808,56318061.33
515.3202088,83.97367399,507692,507692,1426916.667,1015384,507692,507692,2040002,5716863,5863969,4747292.667,507692,22404068,507692,507692,1340763,507692,5810201.667,507692,3144804,2947190.667,5276642,4286013.333,24264111,13818766,6376176,3701450.5,5751302,2212110,4124967.333,3818603.667,2302408,507692,507692,507692
515.8788076,63.96458545,5486576.5,4206420.667,4334040.667,3052677.5,4104708,3874393,2827287.5,3980498,4377667.667,2825397,3342848,3819558.667,4499845.5,4192541.667,4077886.333,3658968.667,3504354.667,3560900,4401287.667,3622764.667,4096436.5,1412698.5,3292671,1412698.5,1412698.5,1412698.5,3575137,3342112.333,2925201.5,3194048.667,4010366.667,3908921.333,4347392.667,3865428
515.8917649,63.1801749,920858,920858,4791794,920858,4703274,5121870,3389011,920858,920858,920858,920858,3595402,920858,920858,920858,920858,920858,920858,920858,920858,920858,3003506.667,2871478,920858,2100103,1841716,2515274,920858,920858,920858,920858,6855348,920858,920858
516.0033647,64.68342176,1736595,393031,393031,393031,393031,786062,393031,393031,393031,393031,2117250,393031,2027635.333,4008035.5,393031,393031,2206525,3025073.333,2621778,393031,393031,393031,1476199,393031,393031,393031,393031,7811511,393031,393031,2809792,393031,2232802,2051151
516.239877,554.2840967,88906,88906,88906,88906,88906,327191,88906,88906,88906,88906,366994,88906,88906,336864,589782,424912.5,860746,793244,558396,88906,88906,88906,88906,88906,88906,88906,88906,721406,566600,88906,177812,88906,88906,88906
516.2426151,554.2088566,518337.5,518337.5,518337.5,518337.5,1824044,1036675,518337.5,518337.5,518337.5,1110136,518337.5,518337.5,518337.5,1932646,518337.5,1431794,518337.5,518337.5,518337.5,518337.5,518337.5,1712381,518337.5,518337.5,3420262,518337.5,518337.5,1408994,2171768,1802949,8421663,518337.5,518337.5,2433266
516.2426845,553.4780541,7527953,599007.5,599007.5,599007.5,2442985.5,599007.5,599007.5,599007.5,599007.5,1198015,599007.5,599007.5,4297685,1986093,599007.5,2848000,599007.5,599007.5,599007.5,599007.5,599007.5,1715935,599007.5,599007.5,3488155,599007.5,599007.5,1614622,2299234,1813894.5,8197905,599007.5,599007.5,2558587
516.2485667,550.8069128,7704633,11723757,16377276.67,17044323.67,12163295.33,7116379.667,21420693,15971810.67,12345567.33,11399137,7878164,8937942.667,19282927.5,9570696.333,9304180,10912970.67,13130371.5,13099797.67,10388442.67,10980777,25530380.67,15157421,9466839.667,10036699.5,16147440,15539609,10042118,11213413.33,12467153,13476752.67,8583053.5,11380262.33,12900442.67,21451408
516.3068877,563.1355749,207146273.3,277598467,138652350.3,146757009,204944583,124126237.7,201209327.7,197638567.3,197822359.3,103016729.3,160229641,242474268,178936963.7,142002580,113973423.7,203753302.3,167045958.3,216014336.3,139796248,156022920.7,152188846,250243661.7,360860612.7,92307320,116553922.3,173007388.3,106812473.7,135518538,155663056.7,99316087.67,97516130.67,190581688,138940740,233113399.7
516.8744902,62.84882987,6960162,6578233,6490537,5659915,7993363,4974011,2487005.5,5398314,2487005.5,6251507,8155237,2487005.5,6143880.667,7018610.667,5649850.5,2487005.5,2487005.5,7020210,2487005.5,5696524.333,5931051,2487005.5,2487005.5,2487005.5,2487005.5,2487005.5,2487005.5,7936240.5,2487005.5,2487005.5,6346025,6622911.5,8258337.5,8566977
516.8965474,62.29587069,4797568.5,7808381,4528765,7965500,2069069,2069069,2069069,6369839,2069069,2069069,2069069,2069069,2069069,5283346,2069069,5891260,2069069,2069069,2069069,4138138,5712715,2069069,2069069,2069069,5323552,2069069,2069069,2069069,4431281,6374330,6531762,8152808,8395923,2069069
517.2536497,546.1076951,784838.5,2154815,2789227.5,3569317.333,3489231,1600443,5113724.333,4048835.667,2611590,2930059,1569677,784838.5,6470917.667,2332134,2012120.5,3116109,784838.5,3733889,2515875,2233334.333,7738310,3759420,784838.5,784838.5,3147460.5,784838.5,2137136,2532465,2675661,3014624.5,1637584,2338995,3368624.5,6130775.333
517.2982824,549.2055227,1065952.5,3228007,532976.25,532976.25,4016078,532976.25,532976.25,532976.25,532976.25,532976.25,1421270,532976.25,532976.25,532976.25,532976.25,532976.25,532976.25,532976.25,532976.25,532976.25,532976.25,532976.25,2281000.5,532976.25,532976.25,2108035,532976.25,532976.25,532976.25,532976.25,532976.25,532976.25,3900633,532976.25
517.3121322,567.4109531,54453954,75924462.33,41054028,52973496.67,56738524.67,30559198.33,66823886.67,56726585,54725147,25418720.33,45209420.33,67584770.67,55726793,35885734,27139326.33,61154376.33,57121151,63928404,39492174,40976942.67,46909790,67865834.33,96172612.33,24331033,37884375.33,70858688,27520224.33,33994541.33,55355531.33,23970132.33,23060530.67,58299841,32620602,60032964.67
517.3704092,58.45459569,1434308,222111,2402293,1595383,111055.5,1323376.5,1601792,1913408,111055.5,3476752.5,111055.5,111055.5,111055.5,111055.5,111055.5,111055.5,1638916,111055.5,1310695,3188909,111055.5,1504016,111055.5,111055.5,111055.5,111055.5,1493476,1641083.333,1399897,1655525,111055.5,111055.5,111055.5,1495716
518.3089298,579.4338461,4384405,982312.5,982312.5,4255371,982312.5,982312.5,2889293,1964625,982312.5,4949905,3444819,2960372,982312.5,3798230,2894759.5,4815533,5259991,5725172,982312.5,982312.5,5038390,982312.5,4562032,982312.5,6088630,982312.5,2937730,982312.5,982312.5,3204525.5,982312.5,982312.5,982312.5,7883244
518.3094417,83.23617599,419835.5,1415208,2963161.5,419835.5,839671,10015203.5,4761858,419835.5,419835.5,4313978,419835.5,3156472.667,11287455.5,4173262.333,3302477.333,4694966,3985577.5,6767594,5623982,419835.5,3710467.5,419835.5,419835.5,2288784,1655024,1002928,419835.5,3190312.333,6695892.667,4680388,2626618,5010308.5,3276544,2853950.5
518.3099378,556.4939158,978867.5,5854658,11383114,1957735,978867.5,5910184,3745851.5,2132969,8264938,5340112,2957664.5,4048043,5212394,3689650.5,2499376,4514671,4482025,5143220,2617847,6020630.5,14196702,11094262,12757756.5,4243632,6009404,7204239.5,978867.5,3293477.333,3573394,3558183,3869870,6174300.667,978867.5,7857820
518.3236233,543.3300115,470435976.5,562236908,777721727,427019008,670039590,350705310.5,423057858,402321890.7,704987372.5,490470066.7,391041497,490376660,676467707,369408050.5,297514510.7,416566557.3,535472591,513836845,488805107.5,847746890,866971053,538858333,56667738.5,113335477,56667738.5,342528957,448574954.5,438518926.7,515481256.7,390715985.5,211434407.7,573082327.5,364544028,56667738.5
518.7321443,64.39741373,7940398,8054431,7029051,2427984,2427984,2427984,2427984,2427984,2427984,2427984,4855968,2427984,2427984,6918240,10746738,2427984,2427984,2427984,7260460.5,6193589,7327709,9024837,2427984,7251820,2427984,2427984,2427984,2427984,2427984,2427984,8504443,2427984,6868576,2427984
518.8499697,477.4548202,29903860,31224276,29019923,4740334,31158254,32165186.5,4740334,30860070,4740334,46439822,4740334,34713113,4740334,4740334,42530405,4740334,41040337,4740334,25036596,37683003.5,4740334,4740334,4740334,4740334,9480668,10021073,28984575,4740334,4740334,4740334,4740334,4740334,4740334,4740334
518.8500465,235.2234928,1463677.5,1463677.5,14171371,14564358,15303812,11934069,1463677.5,1463677.5,31354218.5,1463677.5,6704277,16246583,1463677.5,28813086,1463677.5,1463677.5,14000693,13547355.5,13746957,53374765,13930044,1463677.5,15635698,7159239,2927355,1463677.5,1463677.5,16243420,15332934,1463677.5,14622169,13825546,1463677.5,1463677.5
518.9673264,68.05520111,556686,556686,556686,2649583,556686,556686,556686,556686,556686,556686,556686,556686,556686,556686,556686,556686,2649097,556686,556686,556686,556686,11944329.5,556686,556686,556686,556686,556686,1113372,556686,556686,556686,556686,556686,556686
519.0601393,170.8444654,761097.5,1900545,8138839.5,2786435,1522195,6067282.5,12657651.67,10712462.33,8032350.333,5495264.5,761097.5,5377986.333,761097.5,761097.5,761097.5,4886780,3530584.333,761097.5,761097.5,10364636.33,761097.5,761097.5,761097.5,761097.5,761097.5,761097.5,761097.5,761097.5,761097.5,1993095,8702981,761097.5,5959610.333,761097.5
519.3142498,551.4806567,324334,1615446,2384282,1202916.5,548446,1037438,1067584,1240153,1494422,59382.5,1243757,1503109,59382.5,59382.5,143282,1659436,1561883,1651198.5,599150.5,1589490,59382.5,59382.5,2243332,59382.5,59382.5,59382.5,59382.5,1006236,1290064,790270,118765,59382.5,779772,2103620
519.3274865,544.32958,134973462.3,158214040.3,219630164.7,119934521.3,191829594.7,99200341,120755600.7,116968756,200042259.7,139317209.3,112699830.7,138667162.7,193807425.7,105662271,86095413.67,117805001.3,153435172.5,146914852,139407502.3,246960640.7,251663456,155138016.7,226814364.7,49433134.5,128223886,101639821.7,127474599.7,125700811,146276625,112646408,72549788.67,164667635.7,104004104.3,227693927.3
519.3297004,42.96299884,3389103.333,3530372,3698604.333,3558452.5,4145017,3456480.667,3167282,4074245,3433376,1187191.75,3281360.5,3853126.667,3761321,1187191.75,5022522,3999767.5,3691792.5,3241628,3239087,4316007.5,4159712,1187191.75,1187191.75,2374383.5,2694790,2839628,2525125,3364198,3818776.333,3515348,3699854.5,3920524,4060369.667,4185811
519.3660686,44.94178499,2966053,193220.5,193220.5,193220.5,193220.5,193220.5,3070275,1344360,193220.5,1067570,456184,193220.5,193220.5,796859,386441,3041165,193220.5,193220.5,394132,193220.5,3889741,3018667.5,193220.5,193220.5,3023990,193220.5,193220.5,193220.5,193220.5,2488844,193220.5,193220.5,193220.5,193220.5
520.0092994,584.9159103,1624379,430821,204450,30536751,204450,204450,2283367.5,29222728.5,204450,204450,524355,775805,2130099,20182926.5,408900,1353570,204450,20352766,19439138,1749328,3566395,36617973,982099,204450,31870142,204450,20758070,204450,15100041,204450,204450,1745800,26947219,1267361
520.0234855,583.2977894,18626196.67,20463424.67,42376965.67,28852582.67,26722061.33,19297327.33,30574842.67,26755694.67,32895783.33,24382956,17514864,15402244,46807045.5,20559667.67,21781859,26041497,16312927.33,20783092,19556920.67,25758534.67,53959920,37024100,20362817,12985177,24251501.33,24057541,19849419.67,23770411.67,25801088.33,38182509.67,19077878,26711987,27116906,32864565.67
520.0908938,584.2687796,321381,321381,321381,321381,12833458,321381,321381,321381,321381,3820913,2780712,321381,321381,3871241,642762,3467752,321381,2151063,5969367.5,321381,321381,4172372,6664628,321381,321381,321381,321381,22298944,321381,321381,321381,321381,7607577,321381
520.307516,585.0761074,20350306,7227152,29951734,31775763,60075667,7227152,42613003.5,53116914,7227152,38243345,18798064,14454304,7227152,39142002.5,35864076.5,59826605,7227152,40829599,7227152,7227152,7227152,7227152,7227152,7227152,7227152,7227152,7227152,7227152,32652590,7227152,28423254,7227152,7227152,31018593
520.3270424,584.1772603,117957395.7,117957395.7,117957395.7,342035766,117957395.7,117957395.7,117957395.7,117957395.7,117957395.7,117957395.7,117957395.7,117957395.7,117957395.7,117957395.7,361592116,117957395.7,117957395.7,117957395.7,278745338,117957395.7,656979504,439268850.5,117957395.7,117957395.7,117957395.7,117957395.7,235914791.3,117957395.7,117957395.7,117957395.7,117957395.7,117957395.7,384940432,117957395.7
520.3409072,583.4635168,21064043273,22651388074,41113217340,29653139833,27503148440,20419731318,31266186016,29331806137,37851591127,25280946030,18785970293,17350764410,45615630028,21494976469,22681870614,26930016426,23595284699,21651673404,20452724174,33505363196,51054461097,36982701928,21458644564,12038555416,25655885252,20288271100,20670621780,25026928964,28722811878,36639748930,22908347869,29989362308,27368885475,32405344429
520.4370937,30.17002771,805081,378026,733365,795491.5,995376,66823,546248,846311,717533,191712,461913,782274,671200,457426,699202.5,830957,477622.5,66823,66823,446694,366843,66823,678313.5,66823,66823,66823,66823,66823,133646,66823,1024196,499197,459320,66823
520.4373955,584.731691,7392971.75,19780705,54378960.5,7392971.75,32999054,14785943.5,7392971.75,7392971.75,7392971.75,47603212.5,43017527,31084100.5,75358719.5,26503110,40909664.33,7392971.75,34539078,7392971.75,39765156,33029830.5,59648886,51686975,18866937,7392971.75,33882780,7392971.75,7392971.75,21857993,46443479,7392971.75,35660488,26251437,50002346.5,56822636
520.4726504,583.383592,10730507,3643248.5,39593183,3643248.5,40966773.67,3643248.5,41115846,3643248.5,49294284.5,3643248.5,10585191,12308589,54287530.5,3643248.5,25175109,3643248.5,21702609,3643248.5,7286497,41236964,62972198,47141989,27039384,3643248.5,3643248.5,3643248.5,3643248.5,26933574,39247692.5,84482062,34317667,22149628,46687565,55725342.5
520.5974562,584.3776524,406144,406144,3848497,2764574,406144,1571950,3332210.5,3951861,919555,2813158,1138135,406144,4915697,1686199.5,1510825,406144,3463594,2293865,3056786,2910342,6344296.333,3228103,847752,406144,406144,812288,3583067,1333571,2323720.5,6032725,2027250,3384710,2627025.5,3810970
520.6028461,75.10437844,621800.5,5669333,621800.5,621800.5,1679871,621800.5,3463902,621800.5,1243601,621800.5,621800.5,621800.5,621800.5,621800.5,621800.5,621800.5,621800.5,621800.5,621800.5,621800.5,621800.5,5940206,2527373,79021988,24178515.67,36217267,6211805.5,1933094.333,1831476,1336409,1421468,1866893,621800.5,2367443
520.6568322,583.3678936,19599529.33,17879981.67,44256072.33,23724788,20504737,16999367.5,26424483.33,30367901.33,34502128,24353501,14944343,14666691.67,44201296,17544547.67,21363992.33,24632409,23069699.33,20187241.67,19545364.67,35055877,53785945.67,34280769,19586415,10477441.5,28331462,24804885,17530954.67,23682204,28751672.67,38833548.67,23483938.67,30412665.33,26999006,32040345
520.8200051,63.56839787,57102877,43680398.67,59438906.67,53041235.67,57657357.67,63520874,41612431.33,73586059.33,51340501,53530116.33,52795363.33,55562536.67,55962474.67,139201251,46757012.67,55137385,51814705,49509655,61764888,104888692.7,50310053,39758277.33,42048459.33,4667646,32041084,31563684,38605292,42309034.33,63185326,61171846.33,52302887.33,53262379.33,56049264,60407941.67
521.0113603,65.50558563,2721366,894328,894328,894328,2327156,894328,894328,894328,2290564,894328,2278231,2040675,2921083,2578593.5,2080161,1892986.5,894328,2316194.5,2871760,894328,894328,894328,894328,894328,894328,894328,894328,1814377.5,894328,894328,894328,894328,2218948,1788656
521.025742,582.8760488,1125612,4864126.667,1125612,1125612,5877237,3977901,1125612,5720356,1125612,3257115,3680154,2739649.5,1125612,3545789,4023739,1125612,2709077,1125612,3791066,7085858,10131421.5,7471140,3542537,1125612,6422155.5,5715073,4574766,1125612,4881258,8296449,2251224,5662502,4791795,1125612
521.1554118,84.50238023,449569.5,449569.5,2298879,2463829,1523712,1280321,449569.5,1384036.5,449569.5,1045985,449569.5,1540908.333,1374594,1170016,1200684,1076020,449569.5,3430863,996189,449569.5,1658011,449569.5,11927118,449569.5,449569.5,449569.5,1193715,449569.5,899139,449569.5,449569.5,449569.5,1622380,1934320
521.3106304,584.1568218,3846432.5,85777704,180946691,85430911,107765870,3846432.5,21114580,3846432.5,3846432.5,3846432.5,7692865,3846432.5,3846432.5,3846432.5,3846432.5,3846432.5,3846432.5,3846432.5,3846432.5,3846432.5,3846432.5,3846432.5,3846432.5,57089125,288084201,703770426,178497122,19859089,3846432.5,3846432.5,3846432.5,16106347,3846432.5,3846432.5
521.3276275,584.2257412,41053783.5,20526891.75,20526891.75,63107081,45970167,42275998,20526891.75,69383560,92665128,49984651,50443444,48396417,20526891.75,52805344,54064139,20526891.75,59156356.5,67314985,45309645,20526891.75,111472326,74067989,45715716,20526891.75,20526891.75,20526891.75,55637006.5,20526891.75,61820015,94705449,53623351.5,80240537.5,64774390,80107083
521.3445491,583.4539144,6000784026,6510666342,11828867763,8441820889,7789975900,5827931069,8959652106,8345034561,10836318986,7115574038,5301216386,4830956780,13063998247,5994576499,6529212463,7593579656,6710132409,6174986229,5823724003,9503079351,14687757074,10632076524,5970458080,3450018552,7414500019,5650642189,5932027781,7117332358,8173403466,10446626395,6447214538,8578294200,7723247760,9183198130
521.6608935,583.0426257,4187987.667,4436867.5,8082703.5,5925098.333,5557782,4466360,14296154.5,5813581.333,8005434.667,4794488.5,3680461.5,3123254.333,9622167,3644647.333,4693463.333,5320798,4318622.667,5275131.333,3866907.667,6637501,10654299.5,7314772,4372001,3825010,6013085.667,4825878,4039657,6750913.5,5733938.5,7884502.333,4620232.5,6220320.333,5555500,6865674
521.8245807,64.84690689,754242.5,2370411,3740164,2584472.5,3943670.667,1683674.667,4843606,3500167,2373650.5,1508485,3286258.333,2498970,3608724,754242.5,1870814,10447654.5,6540957.5,5223937,5791147,2845357,9996384.333,754242.5,4253881,754242.5,754242.5,3386622.5,3305150,2632555,2461530,3273509,3519739.333,1748323.667,3205237.333,3212810
521.9490315,65.63486217,577581,1164503,577581,577581,577581,1746249,577581,1155162,577581,4997547.667,1604869,577581,3036323.5,7977809,577581,577581,2471569,4324494.667,1555473.5,577581,577581,577581,577581,577581,577581,577581,577581,577581,1810598,1721131,577581,577581,3099317.5,4690610
522.2206278,76.67476832,282538,282538,282538,282538,282538,3784984.5,936560,1491788.667,668768,1457374.5,282538,10830680,282538,10995144,282538,4703197.333,282538,13327355,282538,282538,755694,282538,282538,9472344,8706535,282538,282538,1596530,282538,282538,565076,1460889.5,3391876,4175961.5
522.2573753,548.02682,10789998,11356411,25572497.33,4546378.5,20212742,10737916,27038326,20051440.33,18575257.33,13636334.5,18438305,14161225.33,24201790,17649064,4546378.5,14415955.33,19069311,16935598,11515746,18392362.67,33698987,19484599,20037207.5,29871537,9092757,17758208,11351069,16931075.33,16132944.5,20801749.5,12619148.5,13280847,16786676.5,22507357.5
522.3111399,50.89143218,647873.75,2076316.333,2608910,1980644.5,647873.75,3641164.333,1900728.5,2390836.5,647873.75,647873.75,1701981,1606962,647873.75,647873.75,1943782,647873.75,647873.75,647873.75,1295747.5,1941483,3521845,1858196,2220717,2470584,647873.75,2598891,647873.75,1365477,647873.75,5137672.5,1933087,647873.75,647873.75,1925854
522.3562752,583.2819088,1036590333,1166800458,2162523212,1557495561,1407644492,402681266,1603154176,1501568496,1946941886,1269037514,946331416,870317833.5,2356499232,1087540980,1160269111,1381465040,1202350669,1105591482,1045758461,1734442001,2686507990,1925796220,1069834075,805362532,1232442368,938185423,402681266,1275912180,1470542494,1893027891,1169147904,1535985471,1383113569,1653031170
522.3564076,585.1573361,1078365437,1208068300,436246454.5,1550307862,1428357174,1053546745,1642928890,1522886274,436246454.5,436246454.5,436246454.5,872492909,436246454.5,1078372193,1161081206,436246454.5,436246454.5,436246454.5,436246454.5,436246454.5,436246454.5,436246454.5,1057066888,900517942,1213971382,1349988172,1091592044,1311320556,436246454.5,1877154940,1084615044,436246454.5,1404899474,436246454.5
522.8180344,63.33988937,28533911,33463870.67,26948062.67,30182157.33,29818325.33,24088497.33,19719794.33,33260794.33,26089573,28326415.67,23648049,32553667,26157637.33,26109538.67,26347318.67,35863299.67,24320189,25811694,28146540.33,25800987,34410989.67,27875838,30152183,5177620,21153714.5,10355240,31438718,31055571.67,23962304,33542816.5,29954904.67,28336650.67,30724075.67,29276327.67
522.9316611,61.37087178,4562527.5,8842255.5,2065798.5,5318174,5627397,5978728,5949057.333,5436355,5125640,4377740,6862791,4165904,4372344.667,4131597,6682338.5,2065798.5,6601147,5221681.5,7131557,5782415,2065798.5,2065798.5,6109141.5,8314307,9704908.5,7050396,2065798.5,5882191,6307084.333,2065798.5,5246107,4899199,2065798.5,5130836
523.2608081,547.5998135,673165,1889595,673165,3663406,2974068,673165,673165,673165,673165,673165,3347682,2068904,5619033.333,673165,2639386.5,2498418,4837775,3079657,2145671,673165,6343750,2538092,673165,673165,2702868,673165,1346330,2451499.5,2684199,673165,1907605,2672352,3790209,4029322
523.3484445,583.5847999,161452347,168397990,318987234.3,230324391.3,206796666,152660445.7,233148063,226312484.7,293779400.3,190723040.7,140156308,126000961,343408558,156719211,171585181,198338448.3,173483203.7,162966775.7,153541763.7,258934521.3,392464592.3,290329565,153823908.3,81984618.33,198646122.3,148722713.3,161595502.3,186430636.3,222995997,276133719,166734044,231288923.7,202349741.7,248606607.3
523.3598727,583.9440472,148952654.7,159769878,293191304,211111389.7,189818910,142792703.5,224489477,208054979,269232744,161278758,131450833,120861275,318880849,151986511.5,151850639.5,189877419.5,169636538,153393537.5,145735205,221878368.7,336777380,265603895.7,150377466.7,60430637.5,184517720.3,183711294,149152980.3,180021586,204129526.7,238997498.5,162593889.5,212240583.7,193217587.5,227796544.7
523.8542748,194.444032,7683129,16191222,18897729,17291457.5,2673622.25,2673622.25,5347244.5,19261683,19388892,20079074.5,19333943,19218733.5,2673622.25,19723451,18248203,2673622.25,21742891,19508709.5,16972873,23734582,2673622.25,2673622.25,8003725.5,2673622.25,10095676,2673622.25,2673622.25,8849077,2673622.25,2673622.25,2673622.25,2673622.25,2673622.25,2673622.25
