"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"135.0665107","C00031","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00095","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00124","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00137","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00141","M+H2O+H[1+]","0.00133423322998283"
"135.0665107","C00159","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00198","M-CO2+H[1+]","0.00133423323001125"
"135.0665107","C00204","M-CO2+H[1+]","0.00133423323001125"
"135.0665107","C00221","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00247","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00267","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00273","M-CO2+H[1+]","0.00133423323001125"
"135.0665107","C00379","M-H2O+H[1+]","0.00133423323001125"
"135.0665107","C00474","M-H2O+H[1+]","0.00133423323001125"
"135.0665107","C00532","M-H2O+H[1+]","0.00133423323001125"
"135.0665107","C00691","M-CO2+H[1+]","0.00133423323001125"
"135.0665107","C00737","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00738","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00764","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00795","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00936","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00962","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C00984","M-HCOOH+H[1+]","0.00123423323000793"
"135.0665107","C01040","M-CO2+H[1+]","0.00133423323001125"
"135.0665107","C01115","M-CO2+H[1+]","0.00133423323001125"
"135.0665107","C01216","M-CO2+H[1+]","0.00133423323001125"
"207.0172408","C00153","M+HCOOK[1+]","0.000664333229991598"
"207.0172408","C00423","M+NaCl[1+]","0.00103566677000799"
"207.0172408","C01344","M+2H[2+]","0.000714333229979047"
"297.1110259","C00921","M-H2O+H[1+]","0.00164943322999989"
"153.0770799","C00379","M+H[1+]","0.00130343322999238"
"153.0770799","C00474","M+H[1+]","0.00130343322999238"
"153.0770799","C00532","M+H[1+]","0.00130343322999238"
"153.0770799","C00031","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00095","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00124","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00137","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00159","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00221","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00247","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00257","M-CO2+H[1+]","0.00130343322999238"
"153.0770799","C00267","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00514","M-CO2+H[1+]","0.00130343322999238"
"153.0770799","C00737","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00738","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00764","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00770","M-CO2+H[1+]","0.00130343322999238"
"153.0770799","C00795","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00800","M-CO2+H[1+]","0.00130343322999238"
"153.0770799","C00817","M-CO2+H[1+]","0.00130343322999238"
"153.0770799","C00880","M-CO2+H[1+]","0.00130343322999238"
"153.0770799","C00936","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00962","M-CO+H[1+]","0.0014034332299957"
"153.0770799","C00984","M-CO+H[1+]","0.0014034332299957"
"185.0847511","C00392","M(Cl37)+H[1+]","0.00127463322999688"
"185.0847511","C00794","M(Cl37)+H[1+]","0.00127463322999688"
"286.9970276","C00758","M+HCOOK[1+]","0.00185113323004771"
"286.9970276","C00841","M+HCOOK[1+]","0.00185113323004771"
"286.9970276","C00918","M-H4O2+H[1+]","0.00134886676994483"
"320.1405719","C01137","M-H4O2+H[1+]","0.000704566769968551"
"199.094793","C00590","M+H2O+H[1+]","0.00168346677000386"
"194.0810609","C00954","M+H2O+H[1+]","0.000115566770006126"
"194.0810609","C01386","M+H2O+H[1+]","0.000115566770006126"
"226.9469432","C00074","M+NaCl[1+]","0.00133326677001833"
"233.0583492","C00669","M-H2O+H[1+]","0.000627266769981816"
"233.0583492","C00858","M-H4O2+H[1+]","0.00132726677000505"
"171.0762424","C00214","M-C3H4O2+H[1+]","0.000234066770019581"
"465.9673862","C00459","M-NH3+H[1+]","0.00269026677000284"
"207.0255294","C00206","M(C13)+2H[2+]","0.000697066769987487"
"207.0255294","C00156","M+HCOONa[1+]","0.000847066769978255"
"207.0255294","C00503","M+HCOOK[1+]","0.000947066770009997"
"207.0255294","C00587","M+HCOONa[1+]","0.000847066769978255"
"207.0255294","C00805","M+HCOONa[1+]","0.000847066769978255"
"490.9714443","C00053","M-NH3+H[1+]","0.0044678332299668"
"288.9846298","C00117","M+NaCl[1+]","0.000446666770017146"
"288.9846298","C00199","M+NaCl[1+]","0.000446666770017146"
"288.9846298","C00231","M+NaCl[1+]","0.000446666770017146"
"288.9846298","C00620","M+NaCl[1+]","0.000446666770017146"
"288.9846298","C01101","M+NaCl[1+]","0.000446666770017146"
"288.9846298","C01112","M+NaCl[1+]","0.000446666770017146"
"236.1389639","C00220","M-HCOOK+H[1+]","0.00198743322997075"
"146.0527642","C00922","M(C13)+H[1+]","0.000212266770006408"
"183.0651163","C00031","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00095","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00124","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00137","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00159","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00221","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00247","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00267","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00737","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00738","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00764","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00795","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00936","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00962","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00984","M(S34)+H[1+]","0.00136016677001294"
"183.0651163","C00166","M+H2O+H[1+]","6.01667700266262e-05"
"183.0651163","C00251","M-CO2+H[1+]","6.01667699982045e-05"
"183.0651163","C00254","M-CO2+H[1+]","6.01667699982045e-05"
"183.0651163","C00761","M+H+Na[2+]","0.00108983322996892"
"183.0651163","C00811","M+H2O+H[1+]","6.01667700266262e-05"
"183.0651163","C00885","M-CO2+H[1+]","6.01667699982045e-05"
"121.5207368","C00491","M(C13)+2H[2+]","0.000139666769996438"
"121.5207368","C01420","M(C13)+2H[2+]","0.000139666769996438"
"240.987146","C00295","M+HCOOK[1+]","0.00146953322999366"
"240.987146","C00758","M+K[1+]","0.00223046677001548"
"240.987146","C00841","M+K[1+]","0.00223046677001548"
"197.1170477","C01223","M-H2O+H[1+]","0.00117123322999646"
"252.996709","C00366","M+HCOOK[1+]","0.000167466769994462"
"97.02834662","C00544","M-C3H4O2+H[1+]","0.000129846770008157"
"97.02834662","C01161","M-C3H4O2+H[1+]","0.000129846770008157"
"97.02834662","C00489","M-H4O2+H[1+]","2.98467700190486e-05"
"97.02834662","C00596","M-H2O+H[1+]","2.98467700048377e-05"
"97.02834662","C00682","M-HCOOH+H[1+]","0.000129846769993947"
"97.02834662","C00900","M-H4O2+H[1+]","2.98467700190486e-05"
"97.02834662","C00974","M+3H[3+]","6.31801033392776e-05"
"97.02834662","C01378","M+3H[3+]","6.31801033392776e-05"
"856.1520502","C01144","M(S34)+H[1+]","0.00302626677012086"
"856.1520502","C01144","M(Cl37)+H[1+]","0.00442626677011049"
"111.0201023","C00943","M+3H[3+]","0.000659166563352187"
"111.0201023","C01267","M+2H[2+]","0.000375833230009448"
"111.0201023","C01412","M+K[1+]","0.000174166769994599"
"225.1102624","C00284","M-HCOONa+H[1+]","0.000314066770044974"
"225.1102624","C01418","M-CO+H[1+]","0.0021859332300096"
"705.2608646","C01001","M-C3H4O2+H[1+]","0.000511866770011693"
"261.1089017","C00214","M+H2O+H[1+]","0.000725233229957212"
"261.1089017","C01404","M+NaCl[1+]","2.52332299623959e-05"
"111.5280268","C01275","M(C13)+2H[2+]","0.000450333230006095"
"230.1019278","C00318","M+HCOONa[1+]","0.00205133322998563"
"230.1019278","C00968","M-HCOOK+H[1+]","0.00164866676999509"
"537.0971128","C00920","M+2H[2+]","0.00186366676996386"
"188.0916152","C00314","M+H2O+H[1+]","0.000161266770021484"
"188.0916152","C00547","M+H2O+H[1+]","0.000161266770021484"
"131.1178262","C00437","M-CO2+H[1+]","5.02667700175152e-05"
"131.1178262","C01047","M-CO2+H[1+]","5.02667700175152e-05"
"195.0485991","C00191","M+H[1+]","0.00137736677001499"
"195.0485991","C00333","M+H[1+]","0.00137736677001499"
"195.0485991","C00558","M+H[1+]","0.00137736677001499"
"195.0485991","C00618","M+H[1+]","0.00137736677001499"
"195.0485991","C00905","M+H[1+]","0.00137736677001499"
"195.0485991","C01062","M+H[1+]","0.00137736677001499"
"195.0485991","C00072","M+H2O+H[1+]","0.00137736677004341"
"132.0443234","C00250","M-H4O2+H[1+]","4.69332299815051e-05"
"132.0443234","C00331","M-C3H4O2+H[1+]","5.30667700218146e-05"
"132.0443234","C00650","M-H2O+H[1+]","5.30667699933929e-05"
"132.0443234","C01102","M-HCOONa+H[1+]","0.000153066769996713"
"449.2854616","C00908","M[1+]","0.000561600000025919"
"259.0321708","C00439","M+HCOOK[1+]","0.000505666769981872"
"202.0709062","C00835","M-H4O2+H[1+]","0.00137026677001018"
"202.0709062","C00847","M+H2O+H[1+]","0.000170266770027183"
"202.0709062","C01118","M-H2O+H[1+]","7.02667699954418e-05"
"202.0709062","C01133","M-H4O2+H[1+]","7.02667700238635e-05"
"295.0173745","C00225","M+K[1+]","0.00119803322996859"
"249.080213","C01280","M(C13)+3H[3+]","0.000536533229961833"
"141.0544957","C00180","M+H2O+H[1+]","0.000180766770029095"
"141.0544957","C00539","M+H2O+H[1+]","0.000180766770029095"
"141.0544957","C00544","M-CO+H[1+]","8.07667700257753e-05"
"141.0544957","C00576","M+K[1+]","0.000180766770000673"
"141.0544957","C00633","M+H2O+H[1+]","0.000180766770029095"
"141.0544957","C00670","M+H+Na[2+]","0.000919233230007421"
"141.0544957","C01161","M-CO+H[1+]","8.07667700257753e-05"
"446.9872412","C01345","M-HCOOH+H[1+]","0.000564733230021375"
"469.0882273","C00021","M+HCOOK[1+]","0.00194916676997536"
"195.1225642","C00884","M-HCOOH+H[1+]","0.00151226676999272"
"195.1225642","C01262","M-HCOOH+H[1+]","0.00151226676999272"
"302.9870274","C01228","M(C13)+2H[2+]","0.000449066770045192"
"150.0548637","C00025","M(S34)+H[1+]","0.00141276677001656"
"150.0548637","C00170","M(C13)+2H[2+]","0.00108723322998117"
"150.0548637","C00217","M(S34)+H[1+]","0.00141276677001656"
"150.0548637","C00302","M(S34)+H[1+]","0.00141276677001656"
"150.0548637","C00650","M+H[1+]","0.000112766770001826"
"150.0548637","C00979","M(S34)+H[1+]","0.00141276677001656"
"150.0548637","C00250","M-H2O+H[1+]","1.27667699985068e-05"
"150.0548637","C00822","M-HCOOH+H[1+]","0.000212766770005146"
"470.7996096","C01244","M+K[1+]","0.00133313322993445"
"840.1146913","C00313","M+H[1+]","0.00741483322997283"
"175.0476784","C01042","M[1+]","0.000421600000009903"
"175.0476784","C01045","M[1+]","0.000421600000009903"
"218.0669248","C00913","M+HCOONa[1+]","0.00214833322999652"
"218.0669248","C01300","M+Na[1+]","0.0020483332299932"
"204.0864555","C01239","M-NH3+H[1+]","0.000220966770001496"
"204.0864555","C00140","M-H2O+H[1+]","0.000120966769998176"
"204.0864555","C00268","M-H4O2+H[1+]","0.00142096677001291"
"204.0864555","C00645","M-H2O+H[1+]","0.000120966769998176"
"204.0864555","C01132","M-H2O+H[1+]","0.000120966769998176"
"204.0864555","C01136","M-HCOOH+H[1+]","0.00112096677000295"
"153.1121317","C00179","M+Na[1+]","0.00105523322997669"
"153.1121317","C01149","M+Na[1+]","0.000344766770012939"
"281.2467945","C00869","M-H2O+H[1+]","0.000681966770002873"
"283.1171592","C00939","M+H[1+]","0.0021827332299722"
"234.9964195","C00072","M+NaCl[1+]","0.0015569667700106"
"234.9964195","C00460","M+2H[2+]","0.00234303323000518"
"371.0119458","C00447","M+H[1+]","0.00193066677002207"
"244.0363865","C00637","M+HCOOK[1+]","0.000589966770007777"
"244.0363865","C01099","M[1+]","0.00158650000000193"
"244.0363865","C01131","M[1+]","0.00158650000000193"
"348.0696322","C00020","M+H[1+]","0.00074426677002748"
"348.0696322","C00362","M+H[1+]","0.00074426677002748"
"348.0696322","C00946","M+H[1+]","0.00074426677002748"
"348.0696322","C01367","M+H[1+]","0.00074426677002748"
"348.0696322","C00270","M+K[1+]","0.000855733229968791"
"348.0696322","C00575","M+H2O+H[1+]","0.00074426677002748"
"177.0908261","C00299","M-HCOONa+H[1+]","0.00144963322995295"
"231.9834453","C01155","M+2H[2+]","0.00198116677000826"
"231.9834453","C01156","M+2H[2+]","0.00198116677000826"
"109.0632432","C00438","M-HCOONa+H[1+]","6.67332300139378e-05"
"109.0632432","C01390","M+Na[1+]","0.000766733230008754"
"190.0860999","C01007","M+2H[2+]","0.00187343322997435"
"414.0436444","C00942","M+HCOONa[1+]","0.00156793323003512"
"462.9611022","C01155","M+H[1+]","0.00247426676997975"
"462.9611022","C01156","M+H[1+]","0.00247426676997975"
"327.2520521","C00639","M-CO+H[1+]","0.000824366769961671"
"107.0702064","C00121","M-CO2+H[1+]","7.00667699788937e-05"
"107.0702064","C00181","M-CO2+H[1+]","7.00667699788937e-05"
"107.0702064","C00216","M-CO2+H[1+]","7.00667699788937e-05"
"107.0702064","C00246","M+H2O+H[1+]","7.00667699931046e-05"
"107.0702064","C00259","M-CO2+H[1+]","7.00667699788937e-05"
"107.0702064","C00309","M-CO2+H[1+]","7.00667699788937e-05"
"107.0702064","C00310","M-CO2+H[1+]","7.00667699788937e-05"
"107.0702064","C00312","M-CO2+H[1+]","7.00667699788937e-05"
"107.0702064","C00379","M-HCOOH+H[1+]","0.000170066769982213"
"107.0702064","C00466","M+H2O+H[1+]","7.00667699931046e-05"
"107.0702064","C00474","M-HCOOH+H[1+]","0.000170066769982213"
"107.0702064","C00476","M-CO2+H[1+]","7.00667699788937e-05"
"107.0702064","C00508","M-CO2+H[1+]","7.00667699788937e-05"
"107.0702064","C00532","M-HCOOH+H[1+]","0.000170066769982213"
"107.0702064","C00810","M+H2O+H[1+]","7.00667699931046e-05"
"107.0702064","C00849","M+H2O+H[1+]","7.00667699931046e-05"
"107.0702064","C01394","M-CO2+H[1+]","7.00667699788937e-05"
"184.1079375","C00881","M-CO2+H[1+]","0.000138966770009574"
"174.0759879","C00666","M-NH3+H[1+]","0.00018856677002077"
"174.0759879","C00680","M-NH3+H[1+]","0.00018856677002077"
"174.0759879","C01250","M+H[1+]","8.85667700174508e-05"
"174.0759879","C01118","M-HCOOH+H[1+]","0.000188566769992349"
"160.001411","C00037","M+HCOOK[1+]","0.000834533230005263"
"160.001411","C00169","M+H2O+H[1+]","0.000834533229976842"
"103.0865175","C00064","M-CO2+H[1+]","5.89667699841812e-05"
"103.0865175","C00303","M-CO2+H[1+]","5.89667699841812e-05"
"103.0865175","C00437","M-C3H4O2+H[1+]","5.8966769998392e-05"
"103.0865175","C00819","M-CO2+H[1+]","5.89667699841812e-05"
"103.0865175","C01047","M-C3H4O2+H[1+]","5.8966769998392e-05"
"157.0485113","C01250","M-NH3+H[1+]","0.00106516677001878"
"157.0485113","C00156","M+H2O+H[1+]","0.00106516677001878"
"157.0485113","C00246","M+HCOONa[1+]","0.00143483322997895"
"157.0485113","C00296","M-H4O2+H[1+]","0.000965166770015458"
"157.0485113","C00466","M+HCOONa[1+]","0.00143483322997895"
"157.0485113","C00493","M-H2O+H[1+]","0.000965166769987036"
"157.0485113","C00587","M+H2O+H[1+]","0.00106516677001878"
"157.0485113","C00805","M+H2O+H[1+]","0.00106516677001878"
"157.0485113","C00810","M+HCOONa[1+]","0.00143483322997895"
"157.0485113","C00849","M+HCOONa[1+]","0.00143483322997895"
"157.0485113","C01036","M-CO2+H[1+]","0.00106516677001878"
"157.0485113","C01061","M-CO2+H[1+]","0.00106516677001878"
"157.0485113","C01295","M-H4O2+H[1+]","0.000965166770015458"
"284.2658892","C00712","M(C13)+H[1+]","0.000687266770000861"
"140.106882","C00783","M+H[1+]","9.44667700082391e-05"
"140.106882","C00788","M-CO2+H[1+]","9.44667699798174e-05"
"461.1059193","C00255","M+HCOOK[1+]","0.000957166770035656"
"176.0916044","C00140","M-HCOOH+H[1+]","0.000172066770005586"
"176.0916044","C00308","M[1+]","0.000704399999989391"
"176.0916044","C00352","M-HCOOK+H[1+]","7.20667700306876e-05"
"176.0916044","C00645","M-HCOOH+H[1+]","0.000172066770005586"
"176.0916044","C01118","M-CO2+H[1+]","0.000172066770005586"
"176.0916044","C01132","M-HCOOH+H[1+]","0.000172066770005586"
"176.0916044","C01283","M-HCOOK+H[1+]","7.20667700306876e-05"
"112.1119795","C00783","M-CO+H[1+]","3.03323000139244e-06"
"143.1542007","C01037","M-HCOOH+H[1+]","0.000175766770013297"
"261.9606476","C01272","M+H+Na[2+]","0.0019788667700027"
"124.0392531","C00253","M+H[1+]","2.33667699944817e-05"
"124.0392531","C00651","M-H4O2+H[1+]","2.33667700086926e-05"
"124.0392531","C00766","M+H+Na[2+]","0.000873366769994277"
"124.0392531","C00822","M-C3H4O2+H[1+]","0.000123366769997801"
"223.0961832","C00670","M-H4O2+H[1+]","0.000493266769979073"
"552.2244686","C00397","M+HCOOK[1+]","0.00320786676991247"
"210.9991962","C00385","M+NaCl[1+]","8.02667699986159e-05"
"210.9991962","C01108","M+HCOOK[1+]","0.00108026677000339"
"212.0112955","C00018","M-H4O2+H[1+]","0.000619033229980914"
"123.0803222","C00783","M-NH3+H[1+]","0.000154266770010736"
"123.0803222","C01198","M-CO2+H[1+]","0.000154266769982314"
"122.0689443","C00272","M(C13)+2H[2+]","0.00121783323000102"
"122.0689443","C00601","M(C13)+H[1+]","0.000767833230000292"
"341.3041127","C00695","M-HCOONa+H[1+]","0.00336376677000771"
"117.0908712","C00414","M+H2O+H[1+]","0.00020526676999566"
"126.987047","C00593","M(S34)+H[1+]","0.000970533230002957"
"126.987047","C00593","M(Cl37)+H[1+]","0.000429466770000886"
"465.9673684","C00459","M-NH3+H[1+]","0.00270806677002611"
"131.0738292","C01207","M-HCOONa+H[1+]","0.00115273322998632"
"179.953589","C00013","M(C13)+H[1+]","0.00028746677000413"
"264.9891301","C01095","M-HCOOH+H[1+]","0.00175363323000965"
"264.9891301","C01151","M-HCOOH+H[1+]","0.00175363323000965"
"264.9891301","C01182","M-HCOOH+H[1+]","0.00175363323000965"
"184.107905","C00881","M-CO2+H[1+]","0.000171466770012785"
"129.1385043","C00315","M-NH3+H[1+]","0.00017216677002807"
"284.2940865","C00836","M-H2O+H[1+]","0.000689966769982675"
"553.0500594","C00167","M-CO+H[1+]","0.00348293322997506"
"553.0500594","C00617","M-CO+H[1+]","0.00348293322997506"
"133.0363878","C00049","M[1+]","0.00111219999999435"
"133.0363878","C00402","M[1+]","0.00111219999999435"
"111.5217859","C01267","M(C13)+2H[2+]","0.000359433230002537"
"130.1225743","C00179","M[1+]","0.000774299999989125"
"130.1225743","C01149","M[1+]","0.000625700000000506"
"123.0803223","C00783","M-NH3+H[1+]","0.000154166770002462"
"123.0803223","C01198","M-CO2+H[1+]","0.00015416676997404"
"277.0595843","C00364","M-HCOOH+H[1+]","0.00110783322998032"
"203.060155","C00331","M[1+]","0.00195500000000948"
"247.0896371","C00120","M(S34)+H[1+]","0.0016393667700072"
"247.0896371","C00341","M-HCOONa+H[1+]","0.0013606332299787"
"245.0497457","C00499","M+HCOONa[1+]","0.000469233230006694"
"524.9850151","C00700","M+H[1+]","0.00303863323006226"
"171.1006217","C01092","M-NH3+H[1+]","0.000954766770007609"
"171.1006217","C01014","M+H2O+H[1+]","0.000954766770007609"
